elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
7843,798.6343352866598,798.6343352866598,798.6343352866598,1200.0,0.0,0.0
7893,794.8776652471676,794.8776652471676,794.8776652471676,1200.0,0.0,0.0
7945,614.5706047998924,614.5706047998924,614.5706047998924,1200.0,0.0,0.0
7995,635.1968573317886,635.1968573317886,635.1968573317886,1200.0,0.0,0.0
8046,792.329584069358,792.329584069358,792.329584069358,1200.0,0.0,0.0
8096,795.7777465169753,795.7777465169753,795.7777465169753,1200.0,0.0,0.0
8149,646.6306265185121,627.6120786797323,627.6120786797323,1200.0,0.0,0.0
8200,743.7957840558839,763.3693573205124,763.3693573205124,1200.0,0.0,0.0
8251,623.2982011302266,623.2982011302266,623.2982011302266,1200.0,0.0,0.0
8306,726.8949665667386,726.8949665667386,726.8949665667386,1200.0,0.0,0.0
8358,770.2905408822269,770.2905408822269,770.2905408822269,1200.0,0.0,0.0
8409,632.0561039860282,632.0561039860282,632.0561039860282,1200.0,0.0,0.0
8460,780.3260299693966,780.3260299693966,780.3260299693966,1200.0,0.0,0.0
8510,796.5549000572524,796.5549000572524,796.5549000572524,1200.0,0.0,0.0
8561,708.5719113001021,708.5719113001021,688.8893582084327,1200.0,0.0,0.0
8613,694.4684507612609,694.4684507612609,713.7592410601849,1200.0,0.0,0.0
8665,690.0627721351195,690.0627721351195,690.0627721351195,1200.0,0.0,0.0
8716,709.0307134576256,709.0307134576256,709.0307134576256,1200.0,0.0,0.0
8767,623.6909919861749,623.6909919861749,623.6909919861749,1200.0,0.0,0.0
8817,793.7938655451312,793.7938655451312,793.7938655451312,1200.0,0.0,0.0
8868,629.0415674992464,629.0415674992464,629.0415674992464,1200.0,0.0,0.0
8921,741.3632323984401,741.3632323984401,741.3632323984401,1200.0,0.0,0.0
8974,712.0599780861668,712.0599780861668,693.321557610215,1200.0,0.0,0.0
9025,689.4355447398658,689.4355447398658,709.1337031610049,1200.0,0.0,0.0
9075,657.8646765183696,657.8646765183696,657.8646765183696,1200.0,0.0,0.0
9126,763.2722624843991,763.2722624843991,763.2722624843991,1200.0,0.0,0.0
9177,793.5884560179093,793.5884560179093,793.5884560179093,1200.0,0.0,0.0
9228,620.9281906249546,620.9281906249546,620.9281906249546,1200.0,0.0,0.0
9279,790.0402314162145,790.0402314162145,790.0402314162145,1200.0,0.0,0.0
9332,627.4877631804898,627.4877631804898,627.4877631804898,1200.0,0.0,0.0
9382,770.3361332088945,770.3361332088945,770.3361332088945,1200.0,0.0,0.0
9435,601.3883651798542,601.3883651798542,601.3883651798542,1200.0,0.0,0.0
9489,739.7202008340346,739.7202008340346,739.7202008340346,1200.0,0.0,0.0
9542,754.0488938121579,754.0488938121579,754.0488938121579,1200.0,0.0,0.0
9596,677.3299090543487,677.3299090543487,677.3299090543487,1200.0,0.0,0.0
9646,714.7052207250935,714.7052207250935,714.7052207250935,1200.0,0.0,0.0
9699,617.8637555372997,617.8637555372997,617.8637555372997,1200.0,0.0,0.0
9752,747.9796063935686,747.9796063935686,747.9796063935686,1200.0,0.0,0.0
9802,786.4204842875645,786.4204842875645,786.4204842875645,1200.0,0.0,0.0
